# Program:featureCounts v1.5.3; Command:"featureCounts" "-a" "/data/home/ecumunel/M2_internship/rnaseq_data/annotation/GCF_000008865.2_ASM886v2_genomic.gff" "-t" "gene" "-g" "locus_tag" "-o" "/data/home/ecumunel/M2_internship/rnaseq_data/featureCounts_results/trimmed_ERR2955748.tsv" "/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955748.sam" 
Geneid	Chr	Start	End	Strand	Length	/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955748.sam
ECs_0507	NC_002695.2	541443	542015	+	573	28237
ECs_0508	NC_002695.2	542048	542359	-	312	743
ECs_0509	NC_002695.2	542738	543091	+	354	4351
ECs_0510	NC_002695.2	543133	544683	-	1551	2916
ECs_0511	NC_002695.2	544847	545317	-	471	2270
ECs_0512	NC_002695.2	545433	545984	-	552	2419
ECs_0513	NC_002695.2	546156	546374	-	219	2791
ECs_0514	NC_002695.2	546400	546774	-	375	5163
ECs_0515	NC_002695.2	547320	550469	-	3150	54158
ECs_0516	NC_002695.2	550492	551685	-	1194	22558
ECs_0517	NC_002695.2	551827	552474	+	648	4972
ECs_0518	NC_002695.2	552602	555964	+	3363	11117
ECs_0519	NC_002695.2	556003	556167	-	165	111
ECs_0520	NC_002695.2	556181	556708	-	528	632
ECs_0521	NC_002695.2	556778	557155	+	378	1195
ECs_0522	NC_002695.2	557308	557859	+	552	10849
ECs_0523	NC_002695.2	557988	559919	+	1932	10079
ECs_0524	NC_002695.2	559972	560301	+	330	8976
ECs_0525	NC_002695.2	560301	560906	+	606	7642
ECs_0526	NC_002695.2	561016	562890	+	1875	33076
ECs_0527	NC_002695.2	563011	563715	+	705	30793
ECs_0528	NC_002695.2	563847	564809	+	963	5985
ECs_0529	NC_002695.2	564806	565765	-	960	798
ECs_0530	NC_002695.2	565917	567221	+	1305	7998
ECs_0531	NC_002695.2	567354	569030	-	1677	14065
ECs_0532	NC_002695.2	569267	570487	-	1221	1369
ECs_0533	NC_002695.2	570705	572357	+	1653	3272
ECs_0534	NC_002695.2	572394	572873	-	480	1919
ECs_0535	NC_002695.2	573077	573871	-	795	15836
ECs_0536	NC_002695.2	573955	574350	+	396	15319
ECs_0537	NC_002695.2	574565	577069	-	2505	42133
ECs_0538	NC_002695.2	577331	578263	+	933	9725
ECs_0539	NC_002695.2	578266	579558	+	1293	14017
ECs_0540	NC_002695.2	579896	581251	+	1356	22066
ECs_0541	NC_002695.2	581354	585739	+	4386	24566
ECs_0542	NC_002695.2	585947	601822	+	15876	3509
ECs_0543	NC_002695.2	601826	603988	+	2163	413
ECs_0544	NC_002695.2	603985	605160	+	1176	366
ECs_0545	NC_002695.2	605157	605564	+	408	339
ECs_0546	NC_002695.2	605768	606190	-	423	70
ECs_0548	NC_002695.2	606275	607291	-	1017	159
ECs_0549	NC_002695.2	607658	608020	+	363	2517
ECs_0551	NC_002695.2	608199	608657	-	459	1177
ECs_0552	NC_002695.2	608654	609571	-	918	4832
ECs_0553	NC_002695.2	609717	610394	+	678	734
ECs_0554	NC_002695.2	610381	611160	+	780	462
ECs_0555	NC_002695.2	611223	612077	-	855	9021
ECs_0556	NC_002695.2	612138	612947	-	810	3045
ECs_0557	NC_002695.2	612937	613530	-	594	2706
ECs_0558	NC_002695.2	613531	614217	+	687	1815
ECs_0559	NC_002695.2	614214	616628	+	2415	1354
ECs_0560	NC_002695.2	617058	621254	+	4197	878
ECs_0561	NC_002695.2	621235	621495	+	261	29
ECs_0563	NC_002695.2	622239	622610	-	372	255
ECs_0564	NC_002695.2	622726	623820	-	1095	457
ECs_0565	NC_002695.2	623889	624815	-	927	93
ECs_0566	NC_002695.2	625045	625527	+	483	100
ECs_0567	NC_002695.2	625605	626420	+	816	4165
ECs_0568	NC_002695.2	626510	628291	+	1782	212
ECs_0569	NC_002695.2	628304	629080	+	777	13
ECs_0570	NC_002695.2	629181	630059	+	879	249
ECs_0572	NC_002695.2	630228	631619	+	1392	30
ECs_0575	NC_002695.2	633074	634375	+	1302	773
ECs_0576	NC_002695.2	634397	635542	+	1146	102
ECs_0577	NC_002695.2	635770	636555	-	786	631
ECs_0578	NC_002695.2	636566	637801	-	1236	385
ECs_0579	NC_002695.2	637823	638872	-	1050	91
ECs_0580	NC_002695.2	639189	640856	+	1668	52
ECs_0581	NC_002695.2	640866	642125	+	1260	153
ECs_0582	NC_002695.2	642136	642951	+	816	94
ECs_0583	NC_002695.2	642948	643841	+	894	988
ECs_0584	NC_002695.2	643980	645047	-	1068	20673
ECs_0585	NC_002695.2	645044	645553	-	510	10346
ECs_0586	NC_002695.2	645671	646393	-	723	4481
ECs_0587	NC_002695.2	646396	646890	-	495	26862
ECs_0588	NC_002695.2	647064	648449	+	1386	7684
ECs_0589	NC_002695.2	648485	649006	-	522	593
ECs_0590	NC_002695.2	649114	649326	-	213	469
ECs_0591	NC_002695.2	649328	650194	-	867	8684
ECs_0592	NC_002695.2	650665	651207	+	543	126
ECs_0593	NC_002695.2	651427	652119	+	693	93
ECs_0594	NC_002695.2	652150	654759	+	2610	122
ECs_0595	NC_002695.2	654772	655779	+	1008	28
ECs_0596	NC_002695.2	655790	656305	+	516	31
ECs_0597	NC_002695.2	656308	656940	-	633	27
ECs_R0030	NC_002695.2	657183	657259	+	77	82
ECs_0598	NC_002695.2	657305	658066	-	762	471
ECs_0599	NC_002695.2	658249	659139	-	891	429
ECs_0600	NC_002695.2	659140	662112	-	2973	1497
ECs_0601	NC_002695.2	662099	664336	-	2238	1010
ECs_0602	NC_002695.2	664602	665738	-	1137	339
ECs_0603	NC_002695.2	666201	667535	-	1335	620
ECs_0604	NC_002695.2	667704	668111	-	408	483
ECs_0605	NC_002695.2	668129	672979	-	4851	705
ECs_0606	NC_002695.2	672999	673460	-	462	36
ECs_0607	NC_002695.2	673488	675389	-	1902	55
ECs_0608	NC_002695.2	675983	677431	-	1449	2746
ECs_0609	NC_002695.2	677421	678104	-	684	2553
ECs_0610	NC_002695.2	678261	679643	+	1383	5088
ECs_0611	NC_002695.2	679667	679999	+	333	3155
ECs_0612	NC_002695.2	680015	681238	+	1224	5860
ECs_0613	NC_002695.2	681250	684387	+	3138	6230
ECs_0614	NC_002695.2	684489	685865	+	1377	8588
ECs_0615	NC_002695.2	685933	687180	-	1248	3279
ECs_0616	NC_002695.2	687288	687941	-	654	8560
ECs_0617	NC_002695.2	688035	688403	-	369	721
ECs_0618	NC_002695.2	688468	688716	-	249	964
ECs_0619	NC_002695.2	688782	689900	-	1119	4202
ECs_0620	NC_002695.2	690339	690491	+	153	653
ECs_0621	NC_002695.2	690842	690994	+	153	277
ECs_0622	NC_002695.2	691116	691859	-	744	196
ECs_0623	NC_002695.2	691911	694151	-	2241	1113
ECs_0624	NC_002695.2	694394	695596	+	1203	273
ECs_5381	NC_002695.2	695599	695817	+	219	43
ECs_0625	NC_002695.2	695814	699695	+	3882	1580
ECs_0626	NC_002695.2	699911	701044	+	1134	111
ECs_0627	NC_002695.2	701041	701856	-	816	217
ECs_0628	NC_002695.2	701853	702845	-	993	160
ECs_0629	NC_002695.2	702842	703846	-	1005	286
ECs_0630	NC_002695.2	703957	705207	+	1251	238
ECs_0631	NC_002695.2	705211	706167	-	957	637
ECs_0632	NC_002695.2	706356	707531	+	1176	460
ECs_0633	NC_002695.2	707541	709151	+	1611	481
ECs_0634	NC_002695.2	709165	710022	+	858	241
ECs_0635	NC_002695.2	710022	710768	+	747	246
ECs_0636	NC_002695.2	710771	711184	+	414	117
ECs_0637	NC_002695.2	711365	713470	+	2106	7500
ECs_5382	NC_002695.2	713652	713849	+	198	1083
ECs_0638	NC_002695.2	713859	714947	-	1089	9628
ECs_0639	NC_002695.2	715056	716216	+	1161	9149
ECs_0640	NC_002695.2	716217	716846	-	630	844
ECs_0641	NC_002695.2	716819	718039	-	1221	341
ECs_0642	NC_002695.2	718186	719088	-	903	167
ECs_0643	NC_002695.2	719298	720044	-	747	3018
ECs_0644	NC_002695.2	720416	720979	+	564	116234
ECs_0645	NC_002695.2	721078	722673	+	1596	44936
ECs_0646	NC_002695.2	722794	723222	-	429	2243
ECs_0647	NC_002695.2	723443	724681	+	1239	3218
ECs_0649	NC_002695.2	724912	725322	-	411	6171
ECs_0650	NC_002695.2	725552	726358	-	807	3843
ECs_0651	NC_002695.2	726472	727935	-	1464	373
ECs_0652	NC_002695.2	727986	728864	-	879	80
ECs_0653	NC_002695.2	728839	729390	-	552	21
ECs_0654	NC_002695.2	729394	730926	-	1533	66
ECs_0655	NC_002695.2	730937	731845	-	909	49
ECs_0656	NC_002695.2	731842	732138	-	297	16
ECs_0657	NC_002695.2	732153	733211	-	1059	88
ECs_0658	NC_002695.2	733591	735249	+	1659	1146
ECs_0659	NC_002695.2	735218	735898	+	681	522
ECs_0660	NC_002695.2	735939	737324	-	1386	506
ECs_0661	NC_002695.2	737913	738473	+	561	714
ECs_0662	NC_002695.2	738648	738857	+	210	119261
ECs_0663	NC_002695.2	738911	739294	-	384	718
ECs_0664	NC_002695.2	739387	740175	+	789	1580
ECs_0665	NC_002695.2	740304	740507	+	204	13349
ECs_0666	NC_002695.2	740608	741573	-	966	20925
ECs_0667	NC_002695.2	741782	742735	-	954	784
ECs_0668	NC_002695.2	742995	743636	-	642	3547
ECs_0669	NC_002695.2	743737	744000	-	264	4795
ECs_0670	NC_002695.2	744110	745321	-	1212	19148
ECs_0671	NC_002695.2	745461	746549	-	1089	12007
ECs_0672	NC_002695.2	746560	747672	-	1113	4856
ECs_0673	NC_002695.2	747675	749576	-	1902	9038
ECs_0674	NC_002695.2	749607	750074	-	468	4600
ECs_0675	NC_002695.2	750078	750395	-	318	8965
ECs_0676	NC_002695.2	750655	751266	-	612	2530
ECs_0677	NC_002695.2	751290	751931	-	642	3991
ECs_0678	NC_002695.2	751933	752964	-	1032	8428
ECs_0679	NC_002695.2	752964	753545	-	582	12008
ECs_0680	NC_002695.2	753560	756142	-	2583	44666
ECs_0681	NC_002695.2	756378	756860	+	483	5513
ECs_0683	NC_002695.2	758072	758779	+	708	75
ECs_0684	NC_002695.2	758776	760203	+	1428	318
ECs_0685	NC_002695.2	760213	760767	-	555	29
ECs_0686	NC_002695.2	760869	761576	+	708	86
ECs_0689	NC_002695.2	763084	764754	-	1671	264
ECs_0690	NC_002695.2	764838	765773	-	936	1245
ECs_0691	NC_002695.2	765891	766616	-	726	1553
ECs_0692	NC_002695.2	766616	767290	-	675	1173
ECs_0693	NC_002695.2	767290	768030	-	741	2741
ECs_0694	NC_002695.2	768200	769108	-	909	26404
ECs_0695	NC_002695.2	769505	771043	-	1539	6300
ECs_0696	NC_002695.2	771068	771946	-	879	17878
ECs_0697	NC_002695.2	772036	772503	-	468	5105
ECs_0698	NC_002695.2	772500	773579	-	1080	12181
ECs_0699	NC_002695.2	773693	775117	-	1425	13088
ECs_0700	NC_002695.2	775263	776438	+	1176	2455
ECs_R0031	NC_002695.2	776592	776666	-	75	1024
ECs_R0032	NC_002695.2	776704	776778	-	75	2189
ECs_R0033	NC_002695.2	776827	776903	-	77	1346
ECs_R0034	NC_002695.2	776919	776993	-	75	3764
ECs_R0035	NC_002695.2	777028	777102	-	75	5269
ECs_R0036	NC_002695.2	777126	777210	-	85	3898
ECs_R0037	NC_002695.2	777221	777297	-	77	3901
ECs_0704	NC_002695.2	777677	779341	-	1665	9624
ECs_0705	NC_002695.2	779598	780350	-	753	5054
ECs_0706	NC_002695.2	780398	781618	-	1221	4826
ECs_0707	NC_002695.2	781627	782775	-	1149	3743
ECs_0708	NC_002695.2	782835	783635	-	801	5465
ECs_0709	NC_002695.2	783968	785914	+	1947	2990
ECs_0710	NC_002695.2	786117	787781	+	1665	30046
ECs_0713	NC_002695.2	789815	790141	+	327	846
ECs_0714	NC_002695.2	790225	790671	-	447	37631
ECs_0715	NC_002695.2	790960	791490	-	531	16861
ECs_0716	NC_002695.2	791630	791992	-	363	1548
ECs_0717	NC_002695.2	792063	792827	-	765	2465
ECs_0718	NC_002695.2	793012	793557	+	546	6930
ECs_0719	NC_002695.2	793583	795223	+	1641	20048
ECs_0720	NC_002695.2	795280	796599	-	1320	807
ECs_0721	NC_002695.2	796596	798794	-	2199	512
ECs_0722	NC_002695.2	799484	800161	-	678	273
ECs_0723	NC_002695.2	800158	802842	-	2685	1176
ECs_0724	NC_002695.2	802835	803407	-	573	196
ECs_0725	NC_002695.2	803416	805464	-	2049	266
ECs_0726	NC_002695.2	805487	807160	-	1674	121
ECs_0727	NC_002695.2	807160	807249	-	90	7
ECs_0728	NC_002695.2	807562	807768	+	207	623
ECs_0729	NC_002695.2	808010	812209	+	4200	2260
ECs_0730	NC_002695.2	812234	812776	+	543	45
ECs_0731	NC_002695.2	814426	815499	+	1074	148
ECs_0732	NC_002695.2	815648	816157	+	510	3433
ECs_0733	NC_002695.2	816154	817572	+	1419	6769
ECs_0734	NC_002695.2	817722	819203	-	1482	1853
ECs_0735	NC_002695.2	819474	820217	+	744	1816
ECs_0736	NC_002695.2	820240	820896	+	657	1300
ECs_0737	NC_002695.2	820890	821822	+	933	2504
ECs_0738	NC_002695.2	821812	822546	+	735	1322
ECs_0739	NC_002695.2	822582	823373	+	792	894
ECs_0740	NC_002695.2	823370	824416	-	1047	372
ECs_0741	NC_002695.2	824565	825626	-	1062	447
ECs_0742	NC_002695.2	825623	826354	-	732	301
ECs_0744	NC_002695.2	828878	829444	-	567	228
ECs_0745	NC_002695.2	829831	831114	-	1284	22115
ECs_0746	NC_002695.2	831808	832212	+	405	26809
ECs_0747	NC_002695.2	832206	832553	+	348	6866
ECs_0748	NC_002695.2	832553	834319	+	1767	31007
ECs_0749	NC_002695.2	834335	835051	+	717	18242
ECs_0751	NC_002695.2	835352	838153	+	2802	34434
ECs_0752	NC_002695.2	838168	839385	+	1218	21422
ECs_0753	NC_002695.2	839479	840645	+	1167	9719
ECs_0754	NC_002695.2	840645	841514	+	870	12320
ECs_0755	NC_002695.2	842181	843086	+	906	183
ECs_0756	NC_002695.2	843120	843722	-	603	88
ECs_0757	NC_002695.2	843732	845384	-	1653	193
ECs_0758	NC_002695.2	845492	846772	-	1281	107
ECs_0759	NC_002695.2	846933	847250	-	318	49
ECs_0760	NC_002695.2	847247	848617	-	1371	324
ECs_0761	NC_002695.2	848621	849862	-	1242	373
ECs_0762	NC_002695.2	849862	851307	-	1446	239
ECs_0763	NC_002695.2	851326	852714	-	1389	239
ECs_0764	NC_002695.2	852714	853163	-	450	34
ECs_0766	NC_002695.2	853711	854133	-	423	16
ECs_0767	NC_002695.2	854215	855159	-	945	32
ECs_0768	NC_002695.2	855965	857533	+	1569	14354
ECs_0769	NC_002695.2	857549	858688	+	1140	8968
ECs_5391	NC_002695.2	858703	858816	+	114	343
ECs_0770	NC_002695.2	858816	859109	+	294	1807
ECs_0771	NC_002695.2	859259	859663	+	405	5703
ECs_0772	NC_002695.2	859660	860352	+	693	7958
ECs_0773	NC_002695.2	860356	860784	+	429	3928
ECs_0774	NC_002695.2	860849	862033	+	1185	14210
ECs_0775	NC_002695.2	862166	863458	+	1293	43087
ECs_0776	NC_002695.2	863493	864014	+	522	40079
ECs_0777	NC_002695.2	864024	864815	+	792	18574
ECs_R0038	NC_002695.2	864980	865055	+	76	24857
ECs_R0039	NC_002695.2	865091	865166	+	76	2848
ECs_R0040	NC_002695.2	865169	865244	+	76	7930
ECs_R0041	NC_002695.2	865296	865371	+	76	2379
ECs_R0042	NC_002695.2	865375	865450	+	76	4040
ECs_R0043	NC_002695.2	865597	865672	+	76	1217
ECs_0778	NC_002695.2	865950	866993	+	1044	22385
ECs_0779	NC_002695.2	867031	867750	+	720	14693
ECs_0780	NC_002695.2	867747	868688	-	942	4396
ECs_0781	NC_002695.2	868802	869182	-	381	18004
ECs_0782	NC_002695.2	869498	870550	+	1053	18559
ECs_0783	NC_002695.2	870716	871468	-	753	30656
ECs_0784	NC_002695.2	871670	872710	-	1041	6035
ECs_0785	NC_002695.2	872704	873852	-	1149	2939
ECs_0786	NC_002695.2	873856	874902	-	1047	1720
ECs_0787	NC_002695.2	874912	875928	-	1017	2229
ECs_0788	NC_002695.2	876190	877662	-	1473	2837
ECs_0789	NC_002695.2	877730	878518	-	789	1709
ECs_0790	NC_002695.2	878647	878796	+	150	1317
ECs_0791	NC_002695.2	878963	879736	+	774	2604
ECs_0792	NC_002695.2	879736	880425	+	690	867
ECs_0793	NC_002695.2	880428	881486	+	1059	1351
ECs_0794	NC_002695.2	881487	882305	-	819	2623
ECs_0795	NC_002695.2	882460	883455	+	996	15490
ECs_0796	NC_002695.2	883496	884449	-	954	304
ECs_0797	NC_002695.2	884633	885685	+	1053	44
ECs_0798	NC_002695.2	885761	887194	+	1434	64
ECs_0799	NC_002695.2	887377	889638	+	2262	591
ECs_0800	NC_002695.2	889779	891062	-	1284	4234
ECs_0802	NC_002695.2	892499	892666	-	168	7
ECs_0804	NC_002695.2	892909	893511	+	603	94
ECs_0805	NC_002695.2	893722	893943	-	222	21
ECs_0806	NC_002695.2	894042	894257	-	216	53
ECs_0807	NC_002695.2	894334	894525	-	192	11
ECs_0808	NC_002695.2	894498	894680	-	183	11
ECs_0809	NC_002695.2	894677	895357	-	681	113
ECs_0812	NC_002695.2	896394	897017	+	624	40
ECs_0813	NC_002695.2	897014	897679	+	666	105
ECs_0814	NC_002695.2	897891	898850	-	960	802
ECs_0815	NC_002695.2	899325	900014	+	690	359
ECs_0816	NC_002695.2	900198	900941	+	744	306
ECs_0817	NC_002695.2	901266	901664	-	399	246
ECs_0818	NC_002695.2	901807	902022	+	216	27
ECs_0819	NC_002695.2	902022	902519	+	498	38
ECs_0820	NC_002695.2	902516	902983	+	468	12
ECs_0821	NC_002695.2	902736	902942	+	207	0
ECs_0822	NC_002695.2	902971	903123	+	153	21
ECs_0824	NC_002695.2	903798	904289	+	492	96
ECs_0825	NC_002695.2	904289	906391	+	2103	260
ECs_0826	NC_002695.2	906528	907652	+	1125	159
ECs_0829	NC_002695.2	908054	910081	+	2028	411
ECs_0830	NC_002695.2	910168	910491	+	324	28
ECs_0831	NC_002695.2	910484	910759	+	276	12
ECs_0832	NC_002695.2	910771	911349	+	579	42
ECs_0833	NC_002695.2	911346	911747	+	402	30
ECs_0834	NC_002695.2	911758	912501	+	744	219
ECs_0835	NC_002695.2	912562	912948	+	387	12
ECs_0836	NC_002695.2	912957	913286	+	330	0
ECs_0837	NC_002695.2	913258	916323	+	3066	268
ECs_0838	NC_002695.2	916323	916652	+	330	31
ECs_0839	NC_002695.2	916662	917360	+	699	81
ECs_0840	NC_002695.2	917366	918109	+	744	60
ECs_0841	NC_002695.2	918142	918654	+	513	9
ECs_0842	NC_002695.2	918715	922128	+	3414	598
ECs_0843	NC_002695.2	922199	922798	+	600	11
ECs_0844	NC_002695.2	922858	924174	+	1317	21
ECs_0845	NC_002695.2	924176	924445	+	270	17
ECs_0846	NC_002695.2	924622	925602	+	981	182
ECs_0847	NC_002695.2	925636	926655	+	1020	654
ECs_0848	NC_002695.2	927483	928364	+	882	60
ECs_0849	NC_002695.2	928399	928533	+	135	24
ECs_0850	NC_002695.2	928595	929293	+	699	1301
ECs_0851	NC_002695.2	929800	930276	-	477	8039
ECs_0852	NC_002695.2	930335	931624	-	1290	22339
ECs_0853	NC_002695.2	931711	932751	+	1041	12987
ECs_0854	NC_002695.2	932748	933902	+	1155	11578
ECs_0855	NC_002695.2	933889	934644	+	756	4950
ECs_0856	NC_002695.2	934637	935314	+	678	7081
ECs_0857	NC_002695.2	935893	937914	+	2022	10347
ECs_0858	NC_002695.2	938105	939013	-	909	5903
ECs_0859	NC_002695.2	939410	940399	+	990	13049
ECs_0860	NC_002695.2	940421	940933	+	513	4158
ECs_0861	NC_002695.2	940936	941421	+	486	1840
ECs_0862	NC_002695.2	941414	941659	+	246	331
ECs_0863	NC_002695.2	941661	942113	+	453	1652
ECs_0864	NC_002695.2	942249	942953	+	705	4550
ECs_0865	NC_002695.2	943161	943874	+	714	116
ECs_0866	NC_002695.2	943910	944866	-	957	1568
ECs_0867	NC_002695.2	944866	946107	-	1242	2775
ECs_0868	NC_002695.2	946104	946865	-	762	2254
ECs_0869	NC_002695.2	946998	947408	+	411	1961
ECs_0870	NC_002695.2	947370	948476	-	1107	1817
ECs_0871	NC_002695.2	948487	949620	-	1134	1823
ECs_0872	NC_002695.2	949613	951349	-	1737	4206
ECs_0873	NC_002695.2	951342	952337	-	996	2746
ECs_0874	NC_002695.2	952340	953011	-	672	1760
ECs_0875	NC_002695.2	953240	954607	+	1368	20221
ECs_0876	NC_002695.2	955215	957227	+	2013	260
ECs_0877	NC_002695.2	957511	959661	+	2151	2778
ECs_0878	NC_002695.2	959689	960651	+	963	1397
ECs_0879	NC_002695.2	960792	961877	+	1086	3392
ECs_0880	NC_002695.2	962106	962366	-	261	6553
ECs_0881	NC_002695.2	962631	962897	-	267	455
ECs_0882	NC_002695.2	962973	963656	-	684	589
ECs_0883	NC_002695.2	963701	965983	-	2283	807
ECs_0884	NC_002695.2	966248	966508	-	261	627
ECs_0885	NC_002695.2	966784	967710	+	927	880
ECs_0886	NC_002695.2	967707	969932	-	2226	2464
ECs_0887	NC_002695.2	970049	970771	-	723	4925
ECs_0888	NC_002695.2	970768	971427	-	660	4596
ECs_0889	NC_002695.2	971565	972311	-	747	20961
ECs_0890	NC_002695.2	972715	973218	-	504	70695
ECs_0891	NC_002695.2	973517	974404	-	888	2981
ECs_0892	NC_002695.2	974757	975272	+	516	176322
ECs_0893	NC_002695.2	975321	976904	-	1584	1880
ECs_0894	NC_002695.2	977490	977957	+	468	1379
ECs_0895	NC_002695.2	977954	979072	+	1119	971
ECs_0896	NC_002695.2	979130	980050	-	921	12243
ECs_0897	NC_002695.2	980269	981861	+	1593	28986
ECs_0898	NC_002695.2	982029	983294	-	1266	4849
ECs_0899	NC_002695.2	983446	984261	-	816	2273
ECs_0902	NC_002695.2	986844	987743	-	900	62
ECs_0903	NC_002695.2	987874	988536	+	663	225
ECs_0904	NC_002695.2	988715	989464	-	750	2116
ECs_0905	NC_002695.2	989464	990699	-	1236	3793
ECs_0908	NC_002695.2	991855	993726	+	1872	7192
ECs_0909	NC_002695.2	993746	995284	+	1539	5688
ECs_0910	NC_002695.2	995302	996222	+	921	1366
ECs_0911	NC_002695.2	996225	997136	+	912	648
ECs_0912	NC_002695.2	997314	999662	+	2349	160
ECs_0913	NC_002695.2	999670	1000998	+	1329	159
ECs_5399	NC_002695.2	1001068	1001397	-	330	871
ECs_5400	NC_002695.2	1001387	1001773	-	387	1268
ECs_0915	NC_002695.2	1001999	1003324	-	1326	9723
ECs_0916	NC_002695.2	1003537	1003920	+	384	1658
ECs_0917	NC_002695.2	1004031	1005146	+	1116	1948
ECs_0918	NC_002695.2	1005143	1005769	-	627	3032
ECs_0919	NC_002695.2	1006015	1007217	+	1203	8946
ECs_0920	NC_002695.2	1007264	1008022	-	759	3786
ECs_0921	NC_002695.2	1008080	1008676	-	597	1993
ECs_0922	NC_002695.2	1008961	1010193	+	1233	1465
ECs_0923	NC_002695.2	1010234	1010512	-	279	606
ECs_0924	NC_002695.2	1010604	1011419	-	816	1828
ECs_0925	NC_002695.2	1011419	1012627	-	1209	1678
ECs_0926	NC_002695.2	1012711	1013247	+	537	776
ECs_0927	NC_002695.2	1013422	1015107	-	1686	6795
ECs_0928	NC_002695.2	1015377	1015754	+	378	1209
ECs_0929	NC_002695.2	1015784	1016041	-	258	4070
ECs_0930	NC_002695.2	1016201	1016488	+	288	353
ECs_0931	NC_002695.2	1016472	1017194	+	723	1633
ECs_0932	NC_002695.2	1017255	1018157	+	903	2115
ECs_0933	NC_002695.2	1018245	1018721	+	477	5030
ECs_0934	NC_002695.2	1019072	1020184	+	1113	12269
ECs_0935	NC_002695.2	1020279	1021412	+	1134	5864
ECs_0936	NC_002695.2	1021422	1022375	+	954	652
ECs_0937	NC_002695.2	1022372	1023217	+	846	1371
ECs_0938	NC_002695.2	1023277	1023765	+	489	816
ECs_0939	NC_002695.2	1023806	1024933	+	1128	1253
ECs_0940	NC_002695.2	1025231	1026556	+	1326	66
ECs_0941	NC_002695.2	1026578	1026898	+	321	17
ECs_0942	NC_002695.2	1026910	1028391	+	1482	1484
ECs_0943	NC_002695.2	1028442	1029173	-	732	25048
ECs_0944	NC_002695.2	1029464	1030132	-	669	9496
ECs_0945	NC_002695.2	1030132	1030848	-	717	6456
ECs_0946	NC_002695.2	1030855	1031586	-	732	16100
ECs_0947	NC_002695.2	1031604	1032332	-	729	12855
ECs_0948	NC_002695.2	1032550	1033065	-	516	9418
ECs_0949	NC_002695.2	1033689	1034930	+	1242	22
ECs_0950	NC_002695.2	1035205	1035495	+	291	13
ECs_0952	NC_002695.2	1035706	1036029	+	324	921
ECs_0953	NC_002695.2	1036026	1036856	+	831	1779
ECs_0954	NC_002695.2	1036853	1037866	-	1014	2290
ECs_0955	NC_002695.2	1037965	1039395	-	1431	2808
ECs_0956	NC_002695.2	1039406	1040407	-	1002	4969
ECs_0957	NC_002695.2	1040444	1042162	-	1719	25308
ECs_0958	NC_002695.2	1042295	1043263	-	969	139
ECs_0959	NC_002695.2	1043275	1044927	-	1653	178
ECs_0960	NC_002695.2	1045071	1045970	-	900	2275
ECs_0961	NC_002695.2	1046428	1047123	-	696	5000
ECs_0962	NC_002695.2	1047549	1049207	+	1659	2871
ECs_0963	NC_002695.2	1049204	1050196	-	993	12743
ECs_0964	NC_002695.2	1050311	1051426	+	1116	1940
ECs_0965	NC_002695.2	1051423	1053369	+	1947	2735
ECs_0966	NC_002695.2	1053442	1053666	-	225	7174
ECs_0967	NC_002695.2	1053989	1054309	+	321	2289
ECs_0968	NC_002695.2	1054340	1056616	+	2277	20337
ECs_R0044	NC_002695.2	1056962	1057049	-	88	387
ECs_0969	NC_002695.2	1057303	1057521	-	219	28300
ECs_0970	NC_002695.2	1057806	1058510	-	705	3392
ECs_0971	NC_002695.2	1058552	1060273	-	1722	6387
ECs_0972	NC_002695.2	1060274	1062040	-	1767	2763
ECs_0973	NC_002695.2	1062163	1063128	-	966	24698
ECs_0974	NC_002695.2	1063673	1064167	+	495	21395
ECs_0975	NC_002695.2	1064302	1068330	+	4029	30464
ECs_0976	NC_002695.2	1068485	1069096	+	612	2821
ECs_0977	NC_002695.2	1069107	1070450	+	1344	6050
ECs_0978	NC_002695.2	1070541	1071833	+	1293	37119
ECs_0979	NC_002695.2	1072072	1074516	+	2445	374
ECs_0980	NC_002695.2	1074527	1075144	+	618	118
ECs_0981	NC_002695.2	1075146	1076009	+	864	2575
ECs_0982	NC_002695.2	1076045	1076671	-	627	38380
ECs_0983	NC_002695.2	1076986	1078134	+	1149	1398
ECs_0984	NC_002695.2	1078344	1079774	+	1431	490
ECs_0985	NC_002695.2	1079984	1080724	-	741	3880
ECs_0986	NC_002695.2	1080916	1083198	-	2283	118453
ECs_0987	NC_002695.2	1083253	1084110	-	858	3724
ECs_0988	NC_002695.2	1084516	1086276	-	1761	37936
ECs_0989	NC_002695.2	1086406	1087098	+	693	1293
ECs_0990	NC_002695.2	1087297	1088385	+	1089	49865
ECs_0991	NC_002695.2	1088456	1089739	+	1284	13133
ECs_0992	NC_002695.2	1089908	1090672	+	765	399
ECs_0993	NC_002695.2	1090845	1091528	+	684	25495
ECs_0994	NC_002695.2	1091639	1093312	+	1674	469234
ECs_0995	NC_002695.2	1093472	1093756	+	285	16850
ECs_0996	NC_002695.2	1093963	1096227	+	2265	1182
ECs_0997	NC_002695.2	1096264	1098012	+	1749	19045
ECs_0998	NC_002695.2	1098009	1098995	+	987	6617
ECs_0999	NC_002695.2	1099032	1100264	+	1233	3695
ECs_1000	NC_002695.2	1100316	1100498	+	183	360
